"source_file","contract_number","contract_id","contract_subject","contract_domain","supplier_name","supplier_id","item_id","item_type","item_description","item_sku","quantity","unit_price","total_price","has_discount","discount_type","discount_value","original_price","discounted_price","is_bundle","bundle_components","is_multi_year","duration_years","total_price_multi_year","annual_rate","classification_label","class_l1","class_l2","class_l3","class_confidence_level","class_final_score","class_method","class_timestamp","class_macro_type"
"01. Batch 1/7010210357/acq_all_oda/7010210357 0000081593 LUTECH SPA 20240424_v1.pdf","7010210357","701021035701","Rinnovo Cohesity per CSE","cloud","LUTECH S.P.A.","228961212086989","7010210357010001","SERVICE","Rinnovo Cohesity per CSE come da vs. offerta Nr. 24.TIM.000754.01. Cliente finale: CSE CONSORZIO SERVIZI BANCARI SOCIETA' CONSORTILE A RESPONSABILITA'LIMITATA.","","1.0","22780.0","22780.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/PROFESSIONAL_SERVICES/SUPPORT","SERVIZIO","PROFESSIONAL_SERVICES","SUPPORT","HIGH","0.783086094379425","intelligent_multi_step","2025-10-17T06:47:23.467461","SERVICE"
"01. Batch 1/7010210405/acq_all_oda/7010210405 0000038883 TD SYNNEX ITALY SRL 20240424_v1.pdf","7010210405","701021040501","Fornitura Cisco SMARTnet Software Support e HW Maintenance","IT","TD SYNNEX ITALY S.R.L.","157338438351108","7010210405010001","SERVICE","Cisco HW Maintenance - 2025 come da vs. offerta 212171960[IdSiebel=IS:1-82SJXG6--CP:--TGU:00211140851--ING:--]","","1.0","19699.02","19699.02","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/INFRASTRUCTURE_SERVICES/MAINTENANCE","SERVIZIO","INFRASTRUCTURE_SERVICES","MAINTENANCE","MEDIUM","0.7124705049991608","intelligent_multi_step","2025-10-17T07:00:27.967979","SERVICE"
"01. Batch 1/7010210405/acq_all_oda/7010210405 0000038883 TD SYNNEX ITALY SRL 20240424_v1.pdf","7010210405","701021040501","Fornitura Cisco SMARTnet Software Support e HW Maintenance","IT","TD SYNNEX ITALY S.R.L.","157338438351108","7010210405010002","SERVICE","Cisco HW Maintenance come da vs. offerta 212171960[IdSiebel=IS:1-82SJXG6--CP:--TGU:00211140851--ING:--]","","1.0","39398.02","39398.02","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","","","","","","","","",""
"01. Batch 1/7010210494/acq_all_oda/7010210494 0000283750 MATICMIND SPA 20240503_v1.pdf","7010210494","701021049401","Aggiornamento infrastruttura VoIP CISCO e relativi Servizi c/o il Cliente Finale ""KYNDRYL ITALIA S.p.A.""","telecomunicazioni","MATICMIND S.P.A.","250387406080783","7010210494010001","SERVICE","Licenze Manutentive ARC e manutenzione Maticmind secondo anno 2025 per l'Aggiornamento infrastruttura VoIP CISCO c/o il Cliente Finale KYNDRYL ITALIA S.p.A.","242","1.0","25331.88","25331.88","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/PROFESSIONAL_SERVICES/SUPPORT","SERVIZIO","PROFESSIONAL_SERVICES","SUPPORT","HIGH","0.7744723939895629","intelligent_multi_step","2025-10-17T06:13:29.808670","SERVICE"
"01. Batch 1/7010210494/acq_all_oda/7010210494 0000283750 MATICMIND SPA 20240503_v1.pdf","7010210494","701021049401","Aggiornamento infrastruttura VoIP CISCO e relativi Servizi c/o il Cliente Finale ""KYNDRYL ITALIA S.p.A.""","telecomunicazioni","MATICMIND S.P.A.","250387406080783","7010210494010002","HARDWARE","Fornitura apparati CISCO (ROUGENE01 - ROUTER GENERICI) per l'Aggiornamento infrastruttura VoIP CISCO c/o il Cliente Finale KYNDRYL ITALIA S.p.A.","VAS-050424-32","1.0","26840.68","26840.68","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","HW/NETWORKING/ROUTERS","HW","NETWORKING","ROUTERS","HIGH","0.7813087396621704","intelligent_multi_step","2025-10-17T06:15:36.474998","HARDWARE"
"01. Batch 1/7010210494/acq_all_oda/7010210494 0000283750 MATICMIND SPA 20240503_v1.pdf","7010210494","701021049401","Aggiornamento infrastruttura VoIP CISCO e relativi Servizi c/o il Cliente Finale ""KYNDRYL ITALIA S.p.A.""","telecomunicazioni","MATICMIND S.P.A.","250387406080783","7010210494010003","SERVICE","Licenze Manutentive Suite Imagicle, ARC e manutenzione Maticmind primo anno per l'Aggiornamento infrastruttura VoIP CISCO c/o il Cliente Finale KYNDRYL ITALIA S.p.A.","242","1.0","52065.1","52065.1","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","","","","","","","","",""
"01. Batch 1/7010210494/acq_all_oda/7010210494 0000283750 MATICMIND SPA 20240503_v1.pdf","7010210494","701021049401","Aggiornamento infrastruttura VoIP CISCO e relativi Servizi c/o il Cliente Finale ""KYNDRYL ITALIA S.p.A.""","telecomunicazioni","MATICMIND S.P.A.","250387406080783","7010210494010004","SERVICE","Servizi Professionali PAWGENEPP- Servizi Professionali Generico per l'Aggiornamento infrastruttura VoIP CISCO c/o il Cliente Finale KYNDRYL ITALIA S.p.A.","VAS-050424-32","1.0","191272.0","191272.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","","","","","","","","",""
"01. Batch 1/7010210494/acq_all_oda/MATICMIND_Kyndryl-Mediobanca_RiepilogoEconomico.pdf","7010210494","701021049402","Aggiornamento Call Manager per Mediobanca-Kyndryl","telecomunicazioni","","180126070764885","7010210494020001","HARDWARE","Orange Color Cable for ISDN BRI S/T, RJ-45, 6 feet","CAB-S/T-RJ45=","8.0","10.59","84.72","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","HW/INFRASTRUCTURE/CABLING","HW","INFRASTRUCTURE","CABLING","MEDIUM","0.7084195966720581","intelligent_multi_step","2025-10-17T06:25:40.319243","HARDWARE"
"01. Batch 1/7010210494/acq_all_oda/MATICMIND_Kyndryl-Mediobanca_RiepilogoEconomico.pdf","7010210494","701021049402","Aggiornamento Call Manager per Mediobanca-Kyndryl","telecomunicazioni","","180126070764885","7010210494020002","SERVICE","PJMCC Project Manager - master (gg./uomo) per aggiornamento IOS VoiceGateway Italia (interventi onsite fino a 230 sedi e supporto remoto per ulteriori 5 sedi fuori perimetro)","PJMCC","1.0","656.0","656.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/PROFESSIONAL_SERVICES/SUPPORT","SERVIZIO","PROFESSIONAL_SERVICES","SUPPORT","HIGH","0.8370599164962769","intelligent_multi_step","2025-10-17T06:27:03.934162","SERVICE"
"01. Batch 1/7010210494/acq_all_oda/MATICMIND_Kyndryl-Mediobanca_RiepilogoEconomico.pdf","7010210494","701021049402","Aggiornamento Call Manager per Mediobanca-Kyndryl","telecomunicazioni","","180126070764885","7010210494020003","SERVICE","SENCC Senior - analista (gg./uomo) per aggiornamento IOS VoiceGateway Italia","SENCC","4.0","512.0","2048.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/PROFESSIONAL_SERVICES/SUPPORT","SERVIZIO","PROFESSIONAL_SERVICES","SUPPORT","HIGH","0.7724791021347045","intelligent_multi_step","2025-10-17T06:27:19.686359","SERVICE"
"01. Batch 1/7010210494/acq_all_oda/MATICMIND_Kyndryl-Mediobanca_RiepilogoEconomico.pdf","7010210494","701021049402","Aggiornamento Call Manager per Mediobanca-Kyndryl","telecomunicazioni","","180126070764885","7010210494020004","SERVICE","JUNCC Junior - programmatore (gg./uomo) per aggiornamento IOS VoiceGateway Italia","JUNCC","7.0","368.0","2576.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/PROFESSIONAL_SERVICES/DEVELOPMENT","SERVIZIO","PROFESSIONAL_SERVICES","DEVELOPMENT","HIGH","0.8280816979408264","intelligent_multi_step","2025-10-17T06:26:37.412949","SERVICE"
"01. Batch 1/7010210494/acq_all_oda/MATICMIND_Kyndryl-Mediobanca_RiepilogoEconomico.pdf","7010210494","701021049402","Aggiornamento Call Manager per Mediobanca-Kyndryl","telecomunicazioni","","180126070764885","7010210494020005","SOFTWARE","Cisco DNA Advantage On-Prem Lic 3Y - upto 25M (Aggr, 50M)","DNA-P-T0-A-3Y","2.0","1525.16","3050.32","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SW/COMMUNICATION/UNIFIED_COMMUNICATIONS","SW","COMMUNICATION","UNIFIED_COMMUNICATIONS","MEDIUM","0.6254396498203277","intelligent_multi_step","2025-10-17T06:26:04.872880","SOFTWARE"
"01. Batch 1/7010210494/acq_all_oda/MATICMIND_Kyndryl-Mediobanca_RiepilogoEconomico.pdf","7010210494","701021049402","Aggiornamento Call Manager per Mediobanca-Kyndryl","telecomunicazioni","","180126070764885","7010210494020006","HARDWARE","NIM-2BRI-NT/TE 2-port Network Interface Module - BRI (NT and TE)","NIM-2BRI-NT/TE","4.0","793.9","3175.6","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","HW/TELEPHONY/GATEWAYS","HW","TELEPHONY","GATEWAYS","HIGH","0.9497866291999816","intelligent_multi_step","2025-10-17T06:26:59.498590","HARDWARE"
"01. Batch 1/7010210494/acq_all_oda/MATICMIND_Kyndryl-Mediobanca_RiepilogoEconomico.pdf","7010210494","701021049402","Aggiornamento Call Manager per Mediobanca-Kyndryl","telecomunicazioni","","180126070764885","7010210494020007","HARDWARE","Cisco Catalyst C8200-1N-4T Router","C8200-1N-4T","2.0","2381.7","4763.4","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","HW/NETWORKING/ROUTERS","HW","NETWORKING","ROUTERS","HIGH","0.910489149093628","intelligent_multi_step","2025-10-17T06:25:30.962145","HARDWARE"
"01. Batch 1/7010210494/acq_all_oda/MATICMIND_Kyndryl-Mediobanca_RiepilogoEconomico.pdf","7010210494","701021049402","Aggiornamento Call Manager per Mediobanca-Kyndryl","telecomunicazioni","","180126070764885","7010210494020008","SOFTWARE","Cisco DNA Advantage On-Prem Lic 3Y - upto 25M (Aggr, 50M)","DNA-P-T0-A-3Y","4.0","1525.16","6100.64","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","","","","","","","","",""
"01. Batch 1/7010210494/acq_all_oda/MATICMIND_Kyndryl-Mediobanca_RiepilogoEconomico.pdf","7010210494","701021049402","Aggiornamento Call Manager per Mediobanca-Kyndryl","telecomunicazioni","","180126070764885","7010210494020009","SERVICE","JUNCC Junior - programmatore (gg./uomo) per Upgrade Cisco/Imagicle/ARC","JUNCC","20.0","368.0","7360.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","","","","","","","","",""
"01. Batch 1/7010210494/acq_all_oda/MATICMIND_Kyndryl-Mediobanca_RiepilogoEconomico.pdf","7010210494","701021049402","Aggiornamento Call Manager per Mediobanca-Kyndryl","telecomunicazioni","","180126070764885","7010210494020010","HARDWARE","Cisco Catalyst C8200-1N-4T Router","C8200-1N-4T","4.0","2381.7","9526.8","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","","","","","","","","",""
"01. Batch 1/7010210494/acq_all_oda/MATICMIND_Kyndryl-Mediobanca_RiepilogoEconomico.pdf","7010210494","701021049402","Aggiornamento Call Manager per Mediobanca-Kyndryl","telecomunicazioni","","180126070764885","7010210494020011","SERVICE","ESPCC Esperto - sistemista (gg./uomo) per aggiornamento IOS GW","ESPCC","23.0","440.0","10120.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/PROFESSIONAL_SERVICES/SUPPORT","SERVIZIO","PROFESSIONAL_SERVICES","SUPPORT","HIGH","0.7744077587127685","intelligent_multi_step","2025-10-17T06:26:11.479841","SERVICE"
"01. Batch 1/7010210494/acq_all_oda/MATICMIND_Kyndryl-Mediobanca_RiepilogoEconomico.pdf","7010210494","701021049402","Aggiornamento Call Manager per Mediobanca-Kyndryl","telecomunicazioni","","180126070764885","7010210494020012","SERVICE","FEE ARC - 1° ANNO - Vendor Fee / 24 mesi anticipati","","0.0","0.0","11674.98","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/BACK_OFFICE_SERVICES/FINANCIAL","SERVIZIO","BACK_OFFICE_SERVICES","FINANCIAL","MEDIUM","0.5568975501060486","intelligent_multi_step","2025-10-17T06:29:16.116144","SERVICE"
"01. Batch 1/7010210494/acq_all_oda/MATICMIND_Kyndryl-Mediobanca_RiepilogoEconomico.pdf","7010210494","701021049402","Aggiornamento Call Manager per Mediobanca-Kyndryl","telecomunicazioni","","180126070764885","7010210494020013","SERVICE","MANUT MM - 1° ANNO","","0.0","0.0","13656.9","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/INFRASTRUCTURE_SERVICES/MAINTENANCE","SERVIZIO","INFRASTRUCTURE_SERVICES","MAINTENANCE","HIGH","0.8923743782043457","intelligent_multi_step","2025-10-17T06:29:19.070336","SERVICE"
"01. Batch 1/7010210494/acq_all_oda/MATICMIND_Kyndryl-Mediobanca_RiepilogoEconomico.pdf","7010210494","701021049402","Aggiornamento Call Manager per Mediobanca-Kyndryl","telecomunicazioni","","180126070764885","7010210494020014","SERVICE","PJMCC Project Manager - master (gg./uomo) per aggiornamento IOS GW","PJMCC","23.0","656.0","15088.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","","","","","","","","",""
"01. Batch 1/7010210494/acq_all_oda/MATICMIND_Kyndryl-Mediobanca_RiepilogoEconomico.pdf","7010210494","701021049402","Aggiornamento Call Manager per Mediobanca-Kyndryl","telecomunicazioni","","180126070764885","7010210494020015","SERVICE","FEE IMAGICLE - Vendor Fee / 24 mesi anticipati","","0.0","0.0","26733.23","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/MANAGED_SERVICES/IT_OUTSOURCING","SERVIZIO","MANAGED_SERVICES","IT_OUTSOURCING","MEDIUM","0.7214161496162413","intelligent_multi_step","2025-10-17T06:29:22.295681","SERVICE"
"01. Batch 1/7010210494/acq_all_oda/MATICMIND_Kyndryl-Mediobanca_RiepilogoEconomico.pdf","7010210494","701021049402","Aggiornamento Call Manager per Mediobanca-Kyndryl","telecomunicazioni","","180126070764885","7010210494020016","SERVICE","ESPCC Esperto - sistemista (gg./uomo) per Upgrade Cisco/Imagicle/ARC","ESPCC","70.0","439.5","30765.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","","","","","","","","",""
"01. Batch 1/7010210494/acq_all_oda/MATICMIND_Kyndryl-Mediobanca_RiepilogoEconomico.pdf","7010210494","701021049402","Aggiornamento Call Manager per Mediobanca-Kyndryl","telecomunicazioni","","180126070764885","7010210494020017","SERVICE","PJMCC Project Manager - master (gg./uomo) per Upgrade Cisco/Imagicle/ARC","PJMCC","50.0","656.0","32800.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","","","","","","","","",""
"01. Batch 1/7010210494/acq_all_oda/MATICMIND_Kyndryl-Mediobanca_RiepilogoEconomico.pdf","7010210494","701021049402","Aggiornamento Call Manager per Mediobanca-Kyndryl","telecomunicazioni","","180126070764885","7010210494020018","SERVICE","JUNCC Junior - programmatore (gg./uomo) per aggiornamento IOS GW","JUNCC","134.0","368.0","49312.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","","","","","","","","",""
"01. Batch 1/7010210494/acq_all_oda/MATICMIND_Kyndryl-Mediobanca_RiepilogoEconomico.pdf","7010210494","701021049402","Aggiornamento Call Manager per Mediobanca-Kyndryl","telecomunicazioni","","180126070764885","7010210494020019","SERVICE","SENCC Senior - analista (gg./uomo) per Upgrade Cisco/Imagicle/ARC","SENCC","105.0","512.0","53760.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","","","","","","","","",""
"01. Batch 1/7010210609/acq_all_oda/7010210609 0000271821 WETECH' S SPA SOCIETA' BENEFIT 20240506_v1.pdf","7010210609","701021060901","Fornitura di Contratti di Estensione Garanzia Cisco","networking","WETECH'S S.P.A. SOCIETA' BENEFIT","123891561103132","7010210609010001","SERVICE","Estensione garanzia apparati Cisco Lotto 2 per AZIENDA OSPEDALIERO-UNIVERSITARIA MEYER, Rif. offerta aoum tim l2a0824 mancisco 2023 2026at20240402.docx. Destinazione: VL. GAETANO PIERACCINI 24 - FIRENZE, FI. Periodo di riferimento: 01/07/2023 - 31/12/2023.","","1.0","2332.5","2332.5","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/PROFESSIONAL_SERVICES/SUPPORT","SERVIZIO","PROFESSIONAL_SERVICES","SUPPORT","HIGH","0.780313042640686","intelligent_multi_step","2025-10-17T07:02:26.264968","SERVICE"
"01. Batch 1/7010210609/acq_all_oda/7010210609 0000271821 WETECH' S SPA SOCIETA' BENEFIT 20240506_v1.pdf","7010210609","701021060901","Fornitura di Contratti di Estensione Garanzia Cisco","networking","WETECH'S S.P.A. SOCIETA' BENEFIT","123891561103132","7010210609010002","SERVICE","Estensione garanzia apparati Cisco Lotto 2 per AZIENDA OSPEDALIERO-UNIVERSITARIA MEYER, Rif. offerta aoum tim l2a0824 mancisco 2023 2026at20240402.docx. Destinazione: VL. GAETANO PIERACCINI 24 - FIRENZE, FI. Periodo di riferimento: 01/01/2024 - 31/12/2024.","","1.0","4665.0","4665.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","","","","","","","","",""
"01. Batch 1/7010210609/acq_all_oda/PRIMA OFF-AOUM TIM L2 A0824 mancisco 2023 2026 AT20230913.pdf","7010210609","701021060902","offerta per la fornitura di Contratti di Estensione Garanzia Cisco per Azienda Ospedaliera Meyer 2023 2026","networking","WeTech's S.p.A. SB","3879263124434","7010210609020001","SERVICE","Contratto di Estensione Garanzia Cisco per Azienda Ospedaliera Meyer - Anno 2023 (6 Mesi)","","0.0","0.0","2521.63","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/PROFESSIONAL_SERVICES/SUPPORT","SERVIZIO","PROFESSIONAL_SERVICES","SUPPORT","HIGH","0.801209150314331","intelligent_multi_step","2025-10-17T07:02:22.128433","SERVICE"
"01. Batch 1/7010210609/acq_all_oda/PRIMA OFF-AOUM TIM L2 A0824 mancisco 2023 2026 AT20230913.pdf","7010210609","701021060902","offerta per la fornitura di Contratti di Estensione Garanzia Cisco per Azienda Ospedaliera Meyer 2023 2026","networking","WeTech's S.p.A. SB","3879263124434","7010210609020002","SERVICE","Contratto di Estensione Garanzia Cisco per Azienda Ospedaliera Meyer - Anno 2024 (12 Mesi)","","0.0","0.0","5043.26","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","","","","","","","","",""
"01. Batch 1/7010210745/acq_all_oda/7010210745 0000301585 TAI SOFTWARE SOLUTION SRL 20240514_v1.pdf","7010210745","701021074501","Cliente Stellantis-FCA - Addendum Proposta Servizio di Manutenzione Prodotti Oracle 2023 - 2026","IT","T.A.I. SOFTWARE SOLUTION SRL","68068452824392","7010210745010001","SERVICE","Servizio di Manutenzione Prodotti Oracle 2023 - 2026 - offerta Prot. LL/ 75 24 rev2. CODICE ESTERNO: VAS-170424-72. PERIODO DI RIFERIMENTO: 01/09/2024 - 31/08/2025","VAS-170424-72","1.0","71116.0","71116.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/PROFESSIONAL_SERVICES/SUPPORT","SERVIZIO","PROFESSIONAL_SERVICES","SUPPORT","HIGH","0.7840994567871094","intelligent_multi_step","2025-10-17T06:24:01.738900","SERVICE"
"01. Batch 1/7010210745/acq_all_oda/7010210745 0000301585 TAI SOFTWARE SOLUTION SRL 20240514_v1.pdf","7010210745","701021074501","Cliente Stellantis-FCA - Addendum Proposta Servizio di Manutenzione Prodotti Oracle 2023 - 2026","IT","T.A.I. SOFTWARE SOLUTION SRL","68068452824392","7010210745010002","SERVICE","Servizio di Manutenzione Prodotti Oracle 2023 - 2026 - offerta Prot. LL/ 75 24 rev2. CODICE ESTERNO: VAS-170424-72. PERIODO DI RIFERIMENTO: 01/04/2024 - 31/03/2025","VAS-170424-72","1.0","234359.0","234359.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","","","","","","","","",""
"01. Batch 1/7010211014/acq_all_oda/7010211014 0000116512 ACCENTURE SPA 20250306_vC1.pdf","7010211014","701021101401","Contratto di fornitura di servizi professionali Journey 2 Cloud","cloud","ACCENTURE SPA","256642677230069","7010211014010001","SERVICE","PAWGENEPP - Servizi Professionali 2024 per il cliente IL SOLE 24 ORE SPA","VAS-240424-46","1.0","178000.0","178000.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/MANAGED_SERVICES/CLOUD","SERVIZIO","MANAGED_SERVICES","CLOUD","HIGH","0.913396607875824","intelligent_multi_step","2025-10-17T06:06:58.334618","SERVICE"
"01. Batch 1/7010211014/acq_all_oda/7010211014 0000116512 ACCENTURE SPA 20250306_vC1.pdf","7010211014","701021101401","Contratto di fornitura di servizi professionali Journey 2 Cloud","cloud","ACCENTURE SPA","256642677230069","7010211014010002","SERVICE","PAWGENEPP - Servizi Professionali 2025 per il cliente IL SOLE 24 ORE SPA","VAS-240424-46","1.0","356000.0","356000.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","","","","","","","","",""
